Column1,Domain,Realm,Kingdom,Phylum,Class,Order,Family,Subfamily,Genus
vOTU_42241,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_50657,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_5103,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_5141,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_5371,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_54195,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_5435,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_57191,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_63092,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_6381,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_64255,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_7017,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_89165,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_9319,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_111660,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_720,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_101567,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2517,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_61110,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_145624,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_47072,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_59327,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_89924,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_12823,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_17854,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_21846,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_26167,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_5110,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_65773,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_187,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_63874,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_135449,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_3408,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_82241,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_88390,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_95762,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_528,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_87561,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_129,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_55402,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_82307,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_50889,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_82956,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_144964,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_106634,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2442,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_38780,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_116139,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_68895,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_95371,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_13959,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_83474,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_49279,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_79174,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_119783,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_63949,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_70417,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_85136,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_88542,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_141813,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_38553,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_78574,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_1819,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_7997,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_9352,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_11329,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_12343,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_13310,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_13383,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_13401,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_13460,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_13648,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_14328,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_14611,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_15095,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_15128,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_15697,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_15729,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_16077,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_16099,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_16122,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_16189,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_17293,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_17305,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_17536,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_18063,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_18093,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_18264,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_18933,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_19363,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_19843,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_19938,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_20251,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_21047,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_21728,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_22096,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_22896,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_23316,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_23814,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_24968,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_25512,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_25762,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_26006,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_26553,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_26594,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_26870,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_27424,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_27503,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_28089,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_28291,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_28677,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_30369,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_30798,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_31175,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_32271,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_32641,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_32668,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_32900,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_33506,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_33574,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_33786,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_33910,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_34629,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_36303,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_36661,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_36670,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_37261,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_37738,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_37940,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_39144,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_39500,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_40053,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_40149,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_40980,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_41277,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_42165,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_42514,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_43180,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_43420,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_43804,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_44483,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_44533,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45070,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_45890,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46131,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46368,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46518,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_46854,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_47654,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48006,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_48541,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49144,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49214,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_49242,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
