vOTU_133184	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae;Rothmandenesvirinae;Jwalphavirus;Jwalphavirusjwalpha
vOTU_109736	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_1333	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_63982	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_67845	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_72633	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_95140	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_80960	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_87561	Viruses;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_12924	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_13073	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_15104	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_18161	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_22686	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_71914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_35037	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_53778	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_54472	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_70844	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_34945	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_64416	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_105766	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_77671	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_79525	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_44117	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_53859	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_71542	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_73813	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_114748	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_27982	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_67803	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_22983	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Pahexavirus;Unclassified;Unclassified;Unclassified
vOTU_87285	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_96619	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_129	Viruses;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_114899	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_50191	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_72849	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_13440	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_14538	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_17092	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_44674	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_74716	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_9652	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_104868	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_1347	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_34869	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_35855	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_3603	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_36347	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_41950	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_587	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_6556	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_7253	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_7260	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_74443	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_81675	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_824	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_86739	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_91929	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_51487	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_99617	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_96346	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_62060	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_102550	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_13897	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_5312	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_6159	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_9636	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_88652	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Helsingorvirus;Unclassified;Unclassified;Unclassified
vOTU_116316	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_43033	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Baphyvirales;Bacilladnaviridae;Unclassified;Unclassified
vOTU_3862	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Pagevirus;Unclassified;Unclassified;Unclassified
vOTU_54186	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Pagevirus;Unclassified;Unclassified;Unclassified
vOTU_111961	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_119903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_32306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_119284	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_39949	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_76976	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae;Unclassified;Unclassified
vOTU_113646	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_126337	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_90488	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_110293	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_117817	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_33561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_43280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_48392	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_96363	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_96763	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_105643	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_77239	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_90535	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_11377	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_11625	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_13553	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_141924	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_28326	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_28813	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_32469	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_37415	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_42531	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_45119	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_50615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_55908	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_60828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_61139	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_64104	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_64428	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_68406	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_72635	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_80427	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_86382	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_87013	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_89349	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_39697	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_52470	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_72651	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_77256	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_81066	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_10244	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_21329	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_38408	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_69796	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_7312	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_9831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_107789	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_64389	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_70002	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_55402	Viruses;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_76183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Jamesmcgillvirus;Unclassified;Unclassified;Unclassified
vOTU_118029	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_85687	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae;Chlorovirus;Unclassified
vOTU_30929	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_52570	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_19327	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_36146	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_28162	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae;Unclassified;Unclassified
vOTU_62155	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae;Unclassified;Unclassified
vOTU_64569	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Plateaulakevirus;Unclassified;Unclassified;Unclassified
vOTU_72668	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_101694	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Winoviridae;Unclassified;Unclassified;Unclassified
vOTU_44178	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Unclassified;Unclassified;Unclassified
vOTU_50251	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_10717	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Unclassified;Unclassified;Unclassified
vOTU_138823	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Unclassified;Unclassified;Unclassified
vOTU_25972	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Unclassified;Unclassified;Unclassified
vOTU_30998	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Unclassified;Unclassified;Unclassified
vOTU_5960	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Unclassified;Unclassified;Unclassified
vOTU_62285	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Unclassified;Unclassified;Unclassified
vOTU_72665	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Unclassified;Unclassified;Unclassified
vOTU_89294	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Unclassified;Unclassified;Unclassified
vOTU_108537	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Unclassified;Unclassified;Unclassified
vOTU_119454	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Unclassified;Unclassified;Unclassified
vOTU_63967	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Intestiviridae;Unclassified;Unclassified
vOTU_132913	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Unclassified;Unclassified;Unclassified;Unclassified
vOTU_106924	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Eucampyvirinae;Firehammervirus;Unclassified;Unclassified
vOTU_123007	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Lessievirus;Unclassified;Unclassified;Unclassified
vOTU_122069	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Eurybiavirus;Unclassified;Unclassified;Unclassified
